version,1.3.0
info,team,Surrey
info,team,Sussex
info,gender,male
info,season,2019
info,date,2019/08/15
info,competition,Vitality Blast
info,venue,Kennington Oval
info,city,London
info,toss_winner,Sussex
info,toss_decision,field
info,player_of_match,OJ Pope
info,umpire,ID Blackwell
info,umpire,RJ Bailey
info,winner,Surrey
info,winner_runs,26
ball,1,0.1,Surrey,MD Stoneman,AJ Finch,RJW Topley,1,0,"",""
ball,1,0.2,Surrey,AJ Finch,MD Stoneman,RJW Topley,0,0,"",""
ball,1,0.3,Surrey,AJ Finch,MD Stoneman,RJW Topley,4,0,"",""
ball,1,0.4,Surrey,AJ Finch,MD Stoneman,RJW Topley,0,0,"",""
ball,1,0.5,Surrey,AJ Finch,MD Stoneman,RJW Topley,1,0,"",""
ball,1,0.6,Surrey,MD Stoneman,AJ Finch,RJW Topley,0,0,"",""
ball,1,1.1,Surrey,AJ Finch,MD Stoneman,D Wiese,4,0,"",""
ball,1,1.2,Surrey,AJ Finch,MD Stoneman,D Wiese,0,0,"",""
ball,1,1.3,Surrey,AJ Finch,MD Stoneman,D Wiese,0,0,"",""
ball,1,1.4,Surrey,AJ Finch,MD Stoneman,D Wiese,0,0,caught,AJ Finch
ball,1,1.5,Surrey,SM Curran,MD Stoneman,D Wiese,0,2,"",""
ball,1,1.6,Surrey,SM Curran,MD Stoneman,D Wiese,1,0,"",""
ball,1,1.7,Surrey,MD Stoneman,SM Curran,D Wiese,0,0,"",""
ball,1,2.1,Surrey,SM Curran,MD Stoneman,RJW Topley,1,0,run out,MD Stoneman
ball,1,2.2,Surrey,OJ Pope,SM Curran,RJW Topley,1,0,"",""
ball,1,2.3,Surrey,SM Curran,OJ Pope,RJW Topley,6,0,"",""
ball,1,2.4,Surrey,SM Curran,OJ Pope,RJW Topley,0,0,"",""
ball,1,2.5,Surrey,SM Curran,OJ Pope,RJW Topley,0,0,"",""
ball,1,2.6,Surrey,SM Curran,OJ Pope,RJW Topley,4,0,"",""
ball,1,3.1,Surrey,OJ Pope,SM Curran,D Wiese,1,0,"",""
ball,1,3.2,Surrey,SM Curran,OJ Pope,D Wiese,1,0,"",""
ball,1,3.3,Surrey,OJ Pope,SM Curran,D Wiese,1,0,"",""
ball,1,3.4,Surrey,SM Curran,OJ Pope,D Wiese,6,0,"",""
ball,1,3.5,Surrey,SM Curran,OJ Pope,D Wiese,4,0,"",""
ball,1,3.6,Surrey,SM Curran,OJ Pope,D Wiese,0,0,"",""
ball,1,4.1,Surrey,OJ Pope,SM Curran,Rashid Khan,0,0,"",""
ball,1,4.2,Surrey,OJ Pope,SM Curran,Rashid Khan,1,0,"",""
ball,1,4.3,Surrey,SM Curran,OJ Pope,Rashid Khan,0,0,"",""
ball,1,4.4,Surrey,SM Curran,OJ Pope,Rashid Khan,1,0,"",""
ball,1,4.5,Surrey,OJ Pope,SM Curran,Rashid Khan,0,0,"",""
ball,1,4.6,Surrey,OJ Pope,SM Curran,Rashid Khan,5,0,"",""
ball,1,5.1,Surrey,OJ Pope,SM Curran,CJ Jordan,1,0,"",""
ball,1,5.2,Surrey,SM Curran,OJ Pope,CJ Jordan,4,0,"",""
ball,1,5.3,Surrey,SM Curran,OJ Pope,CJ Jordan,0,1,"",""
ball,1,5.4,Surrey,SM Curran,OJ Pope,CJ Jordan,4,0,"",""
ball,1,5.5,Surrey,SM Curran,OJ Pope,CJ Jordan,0,0,"",""
ball,1,5.6,Surrey,SM Curran,OJ Pope,CJ Jordan,2,0,"",""
ball,1,5.7,Surrey,SM Curran,OJ Pope,CJ Jordan,4,0,"",""
ball,1,6.1,Surrey,OJ Pope,SM Curran,DR Briggs,1,0,"",""
ball,1,6.2,Surrey,SM Curran,OJ Pope,DR Briggs,0,0,"",""
ball,1,6.3,Surrey,SM Curran,OJ Pope,DR Briggs,6,0,"",""
ball,1,6.4,Surrey,SM Curran,OJ Pope,DR Briggs,1,0,"",""
ball,1,6.5,Surrey,OJ Pope,SM Curran,DR Briggs,1,0,"",""
ball,1,6.6,Surrey,SM Curran,OJ Pope,DR Briggs,1,0,"",""
ball,1,7.1,Surrey,SM Curran,OJ Pope,WAT Beer,1,0,"",""
ball,1,7.2,Surrey,OJ Pope,SM Curran,WAT Beer,1,0,"",""
ball,1,7.3,Surrey,SM Curran,OJ Pope,WAT Beer,0,0,bowled,SM Curran
ball,1,7.4,Surrey,BT Foakes,OJ Pope,WAT Beer,1,0,"",""
ball,1,7.5,Surrey,OJ Pope,BT Foakes,WAT Beer,2,0,"",""
ball,1,7.6,Surrey,OJ Pope,BT Foakes,WAT Beer,1,0,"",""
ball,1,8.1,Surrey,OJ Pope,BT Foakes,DR Briggs,1,0,"",""
ball,1,8.2,Surrey,BT Foakes,OJ Pope,DR Briggs,1,0,"",""
ball,1,8.3,Surrey,OJ Pope,BT Foakes,DR Briggs,1,0,"",""
ball,1,8.4,Surrey,BT Foakes,OJ Pope,DR Briggs,1,0,"",""
ball,1,8.5,Surrey,OJ Pope,BT Foakes,DR Briggs,1,0,"",""
ball,1,8.6,Surrey,BT Foakes,OJ Pope,DR Briggs,1,0,"",""
ball,1,9.1,Surrey,BT Foakes,OJ Pope,WAT Beer,1,0,"",""
ball,1,9.2,Surrey,OJ Pope,BT Foakes,WAT Beer,1,0,"",""
ball,1,9.3,Surrey,BT Foakes,OJ Pope,WAT Beer,1,0,"",""
ball,1,9.4,Surrey,OJ Pope,BT Foakes,WAT Beer,0,0,"",""
ball,1,9.5,Surrey,OJ Pope,BT Foakes,WAT Beer,1,0,"",""
ball,1,9.6,Surrey,BT Foakes,OJ Pope,WAT Beer,1,0,"",""
ball,1,10.1,Surrey,BT Foakes,OJ Pope,Rashid Khan,1,0,"",""
ball,1,10.2,Surrey,OJ Pope,BT Foakes,Rashid Khan,1,0,"",""
ball,1,10.3,Surrey,BT Foakes,OJ Pope,Rashid Khan,1,0,"",""
ball,1,10.4,Surrey,OJ Pope,BT Foakes,Rashid Khan,1,0,"",""
ball,1,10.5,Surrey,BT Foakes,OJ Pope,Rashid Khan,1,0,"",""
ball,1,10.6,Surrey,OJ Pope,BT Foakes,Rashid Khan,0,0,"",""
ball,1,11.1,Surrey,BT Foakes,OJ Pope,WAT Beer,2,0,"",""
ball,1,11.2,Surrey,BT Foakes,OJ Pope,WAT Beer,0,0,caught,BT Foakes
ball,1,11.3,Surrey,OJ Pope,WG Jacks,WAT Beer,1,0,"",""
ball,1,11.4,Surrey,WG Jacks,OJ Pope,WAT Beer,1,0,"",""
ball,1,11.5,Surrey,OJ Pope,WG Jacks,WAT Beer,1,0,"",""
ball,1,11.6,Surrey,WG Jacks,OJ Pope,WAT Beer,0,0,caught and bowled,WG Jacks
ball,1,12.1,Surrey,OJ Pope,TK Curran,DR Briggs,1,0,"",""
ball,1,12.2,Surrey,TK Curran,OJ Pope,DR Briggs,2,0,"",""
ball,1,12.3,Surrey,TK Curran,OJ Pope,DR Briggs,1,0,"",""
ball,1,12.4,Surrey,OJ Pope,TK Curran,DR Briggs,0,0,"",""
ball,1,12.5,Surrey,OJ Pope,TK Curran,DR Briggs,0,0,"",""
ball,1,12.6,Surrey,OJ Pope,TK Curran,DR Briggs,1,0,"",""
ball,1,13.1,Surrey,OJ Pope,TK Curran,WAT Beer,1,0,"",""
ball,1,13.2,Surrey,TK Curran,OJ Pope,WAT Beer,1,0,"",""
ball,1,13.3,Surrey,OJ Pope,TK Curran,WAT Beer,2,0,"",""
ball,1,13.4,Surrey,OJ Pope,TK Curran,WAT Beer,1,0,"",""
ball,1,13.5,Surrey,TK Curran,OJ Pope,WAT Beer,1,0,"",""
ball,1,13.6,Surrey,OJ Pope,TK Curran,WAT Beer,0,0,"",""
ball,1,14.1,Surrey,TK Curran,OJ Pope,Rashid Khan,1,0,"",""
ball,1,14.2,Surrey,OJ Pope,TK Curran,Rashid Khan,4,0,"",""
ball,1,14.3,Surrey,OJ Pope,TK Curran,Rashid Khan,1,0,"",""
ball,1,14.4,Surrey,TK Curran,OJ Pope,Rashid Khan,1,0,"",""
ball,1,14.5,Surrey,OJ Pope,TK Curran,Rashid Khan,1,0,"",""
ball,1,14.6,Surrey,TK Curran,OJ Pope,Rashid Khan,1,0,"",""
ball,1,15.1,Surrey,TK Curran,OJ Pope,DR Briggs,1,0,"",""
ball,1,15.2,Surrey,OJ Pope,TK Curran,DR Briggs,1,0,"",""
ball,1,15.3,Surrey,TK Curran,OJ Pope,DR Briggs,1,0,"",""
ball,1,15.4,Surrey,OJ Pope,TK Curran,DR Briggs,1,0,"",""
ball,1,15.5,Surrey,TK Curran,OJ Pope,DR Briggs,3,0,"",""
ball,1,15.6,Surrey,OJ Pope,TK Curran,DR Briggs,1,0,"",""
ball,1,16.1,Surrey,OJ Pope,TK Curran,Rashid Khan,1,0,"",""
ball,1,16.2,Surrey,TK Curran,OJ Pope,Rashid Khan,1,0,"",""
ball,1,16.3,Surrey,OJ Pope,TK Curran,Rashid Khan,4,0,"",""
ball,1,16.4,Surrey,OJ Pope,TK Curran,Rashid Khan,1,0,"",""
ball,1,16.5,Surrey,TK Curran,OJ Pope,Rashid Khan,1,0,"",""
ball,1,16.6,Surrey,OJ Pope,TK Curran,Rashid Khan,1,0,"",""
ball,1,17.1,Surrey,OJ Pope,TK Curran,CJ Jordan,1,0,"",""
ball,1,17.2,Surrey,TK Curran,OJ Pope,CJ Jordan,1,0,"",""
ball,1,17.3,Surrey,OJ Pope,TK Curran,CJ Jordan,0,0,bowled,OJ Pope
ball,1,17.4,Surrey,J Clark,TK Curran,CJ Jordan,0,0,"",""
ball,1,17.5,Surrey,J Clark,TK Curran,CJ Jordan,0,0,"",""
ball,1,17.6,Surrey,J Clark,TK Curran,CJ Jordan,1,0,"",""
ball,1,18.1,Surrey,J Clark,TK Curran,RJW Topley,2,0,"",""
ball,1,18.2,Surrey,J Clark,TK Curran,RJW Topley,0,0,"",""
ball,1,18.3,Surrey,J Clark,TK Curran,RJW Topley,6,0,"",""
ball,1,18.4,Surrey,J Clark,TK Curran,RJW Topley,6,0,"",""
ball,1,18.5,Surrey,J Clark,TK Curran,RJW Topley,0,0,caught,J Clark
ball,1,18.6,Surrey,TK Curran,JW Dernbach,RJW Topley,1,0,"",""
ball,1,19.1,Surrey,TK Curran,JW Dernbach,CJ Jordan,4,0,"",""
ball,1,19.2,Surrey,TK Curran,JW Dernbach,CJ Jordan,2,0,"",""
ball,1,19.3,Surrey,TK Curran,JW Dernbach,CJ Jordan,0,0,bowled,TK Curran
ball,1,19.4,Surrey,GJ Batty,JW Dernbach,CJ Jordan,0,1,"",""
ball,1,19.5,Surrey,JW Dernbach,GJ Batty,CJ Jordan,1,0,"",""
ball,1,19.6,Surrey,GJ Batty,JW Dernbach,CJ Jordan,2,0,"",""
ball,2,0.1,Sussex,PD Salt,LJ Wright,Imran Tahir,0,0,"",""
