version,1.3.0
info,team,Hampshire
info,team,Sussex
info,gender,male
info,season,2017
info,date,2017/07/12
info,competition,NatWest T20 Blast
info,venue,County Ground
info,city,Hove
info,toss_winner,Sussex
info,toss_decision,field
info,player_of_match,KJ Abbott
info,umpire,NA Mallender
info,umpire,JW Lloyds
info,tv_umpire,NGB Cook
info,winner,Hampshire
info,winner_runs,19
ball,1,0.1,Hampshire,JM Vince,RR Rossouw,D Wiese,0,0,"",""
ball,1,0.2,Hampshire,JM Vince,RR Rossouw,D Wiese,0,0,"",""
ball,1,0.3,Hampshire,JM Vince,RR Rossouw,D Wiese,0,0,"",""
ball,1,0.4,Hampshire,JM Vince,RR Rossouw,D Wiese,1,0,"",""
ball,1,0.5,Hampshire,RR Rossouw,JM Vince,D Wiese,0,0,"",""
ball,1,0.6,Hampshire,RR Rossouw,JM Vince,D Wiese,1,0,"",""
ball,1,1.1,Hampshire,RR Rossouw,JM Vince,GHS Garton,0,0,"",""
ball,1,1.2,Hampshire,RR Rossouw,JM Vince,GHS Garton,6,0,"",""
ball,1,1.3,Hampshire,RR Rossouw,JM Vince,GHS Garton,4,0,"",""
ball,1,1.4,Hampshire,RR Rossouw,JM Vince,GHS Garton,0,0,"",""
ball,1,1.5,Hampshire,RR Rossouw,JM Vince,GHS Garton,1,0,"",""
ball,1,1.6,Hampshire,JM Vince,RR Rossouw,GHS Garton,0,0,"",""
ball,1,2.1,Hampshire,RR Rossouw,JM Vince,JC Archer,1,0,"",""
ball,1,2.2,Hampshire,JM Vince,RR Rossouw,JC Archer,0,2,"",""
ball,1,2.3,Hampshire,JM Vince,RR Rossouw,JC Archer,4,0,"",""
ball,1,2.4,Hampshire,JM Vince,RR Rossouw,JC Archer,4,0,"",""
ball,1,2.5,Hampshire,JM Vince,RR Rossouw,JC Archer,4,0,"",""
ball,1,2.6,Hampshire,JM Vince,RR Rossouw,JC Archer,4,0,"",""
ball,1,2.7,Hampshire,JM Vince,RR Rossouw,JC Archer,1,0,"",""
ball,1,3.1,Hampshire,JM Vince,RR Rossouw,CJ Jordan,0,0,"",""
ball,1,3.2,Hampshire,JM Vince,RR Rossouw,CJ Jordan,0,0,"",""
ball,1,3.3,Hampshire,JM Vince,RR Rossouw,CJ Jordan,4,0,"",""
ball,1,3.4,Hampshire,JM Vince,RR Rossouw,CJ Jordan,0,0,"",""
ball,1,3.5,Hampshire,JM Vince,RR Rossouw,CJ Jordan,0,0,"",""
ball,1,3.6,Hampshire,JM Vince,RR Rossouw,CJ Jordan,0,0,"",""
ball,1,4.1,Hampshire,RR Rossouw,JM Vince,GHS Garton,0,0,"",""
ball,1,4.2,Hampshire,RR Rossouw,JM Vince,GHS Garton,0,0,"",""
ball,1,4.3,Hampshire,RR Rossouw,JM Vince,GHS Garton,1,0,"",""
ball,1,4.4,Hampshire,JM Vince,RR Rossouw,GHS Garton,4,0,"",""
ball,1,4.5,Hampshire,JM Vince,RR Rossouw,GHS Garton,0,0,"",""
ball,1,4.6,Hampshire,JM Vince,RR Rossouw,GHS Garton,2,0,"",""
ball,1,5.1,Hampshire,RR Rossouw,JM Vince,JC Archer,1,0,"",""
ball,1,5.2,Hampshire,JM Vince,RR Rossouw,JC Archer,1,0,"",""
ball,1,5.3,Hampshire,RR Rossouw,JM Vince,JC Archer,0,0,"",""
ball,1,5.4,Hampshire,RR Rossouw,JM Vince,JC Archer,0,0,"",""
ball,1,5.5,Hampshire,RR Rossouw,JM Vince,JC Archer,0,1,"",""
ball,1,5.6,Hampshire,JM Vince,RR Rossouw,JC Archer,1,0,"",""
ball,1,6.1,Hampshire,JM Vince,RR Rossouw,DR Briggs,1,0,"",""
ball,1,6.2,Hampshire,RR Rossouw,JM Vince,DR Briggs,1,0,"",""
ball,1,6.3,Hampshire,JM Vince,RR Rossouw,DR Briggs,1,0,"",""
ball,1,6.4,Hampshire,RR Rossouw,JM Vince,DR Briggs,4,0,"",""
ball,1,6.5,Hampshire,RR Rossouw,JM Vince,DR Briggs,1,0,"",""
ball,1,6.6,Hampshire,JM Vince,RR Rossouw,DR Briggs,1,0,"",""
ball,1,7.1,Hampshire,JM Vince,RR Rossouw,D Wiese,4,0,"",""
ball,1,7.2,Hampshire,JM Vince,RR Rossouw,D Wiese,4,0,"",""
ball,1,7.3,Hampshire,JM Vince,RR Rossouw,D Wiese,1,0,"",""
ball,1,7.4,Hampshire,RR Rossouw,JM Vince,D Wiese,1,0,"",""
ball,1,7.5,Hampshire,JM Vince,RR Rossouw,D Wiese,4,0,"",""
ball,1,7.6,Hampshire,JM Vince,RR Rossouw,D Wiese,1,0,"",""
ball,1,8.1,Hampshire,JM Vince,RR Rossouw,DR Briggs,1,0,"",""
ball,1,8.2,Hampshire,RR Rossouw,JM Vince,DR Briggs,1,0,"",""
ball,1,8.3,Hampshire,JM Vince,RR Rossouw,DR Briggs,1,0,"",""
ball,1,8.4,Hampshire,RR Rossouw,JM Vince,DR Briggs,1,0,"",""
ball,1,8.5,Hampshire,JM Vince,RR Rossouw,DR Briggs,0,0,"",""
ball,1,8.6,Hampshire,JM Vince,RR Rossouw,DR Briggs,6,0,"",""
ball,1,9.1,Hampshire,RR Rossouw,JM Vince,GHS Garton,2,0,"",""
ball,1,9.2,Hampshire,RR Rossouw,JM Vince,GHS Garton,4,0,"",""
ball,1,9.3,Hampshire,RR Rossouw,JM Vince,GHS Garton,0,0,"",""
ball,1,9.4,Hampshire,RR Rossouw,JM Vince,GHS Garton,4,0,"",""
ball,1,9.5,Hampshire,RR Rossouw,JM Vince,GHS Garton,0,4,"",""
ball,1,9.6,Hampshire,RR Rossouw,JM Vince,GHS Garton,6,0,"",""
ball,1,10.1,Hampshire,JM Vince,RR Rossouw,WAT Beer,1,0,"",""
ball,1,10.2,Hampshire,RR Rossouw,JM Vince,WAT Beer,6,0,"",""
ball,1,10.3,Hampshire,RR Rossouw,JM Vince,WAT Beer,0,0,"",""
ball,1,10.4,Hampshire,RR Rossouw,JM Vince,WAT Beer,0,0,"",""
ball,1,10.5,Hampshire,RR Rossouw,JM Vince,WAT Beer,0,0,caught,RR Rossouw
ball,1,10.6,Hampshire,MA Carberry,JM Vince,WAT Beer,0,0,"",""
ball,1,11.1,Hampshire,JM Vince,MA Carberry,DR Briggs,1,0,"",""
ball,1,11.2,Hampshire,MA Carberry,JM Vince,DR Briggs,1,0,"",""
ball,1,11.3,Hampshire,JM Vince,MA Carberry,DR Briggs,4,0,"",""
ball,1,11.4,Hampshire,JM Vince,MA Carberry,DR Briggs,6,0,"",""
ball,1,11.5,Hampshire,JM Vince,MA Carberry,DR Briggs,1,0,"",""
ball,1,11.6,Hampshire,MA Carberry,JM Vince,DR Briggs,0,0,"",""
ball,1,12.1,Hampshire,JM Vince,MA Carberry,WAT Beer,1,0,"",""
ball,1,12.2,Hampshire,MA Carberry,JM Vince,WAT Beer,1,0,"",""
ball,1,12.3,Hampshire,JM Vince,MA Carberry,WAT Beer,1,0,"",""
ball,1,12.4,Hampshire,MA Carberry,JM Vince,WAT Beer,0,0,"",""
ball,1,12.5,Hampshire,MA Carberry,JM Vince,WAT Beer,1,0,"",""
ball,1,12.6,Hampshire,JM Vince,MA Carberry,WAT Beer,1,0,"",""
ball,1,13.1,Hampshire,JM Vince,MA Carberry,CJ Jordan,1,0,"",""
ball,1,13.2,Hampshire,MA Carberry,JM Vince,CJ Jordan,1,0,"",""
ball,1,13.3,Hampshire,JM Vince,MA Carberry,CJ Jordan,1,0,"",""
ball,1,13.4,Hampshire,MA Carberry,JM Vince,CJ Jordan,4,0,"",""
ball,1,13.5,Hampshire,MA Carberry,JM Vince,CJ Jordan,0,0,"",""
ball,1,13.6,Hampshire,MA Carberry,JM Vince,CJ Jordan,0,0,"",""
ball,1,14.1,Hampshire,JM Vince,MA Carberry,WAT Beer,6,0,"",""
ball,1,14.2,Hampshire,JM Vince,MA Carberry,WAT Beer,1,0,"",""
ball,1,14.3,Hampshire,MA Carberry,JM Vince,WAT Beer,6,0,"",""
ball,1,14.4,Hampshire,MA Carberry,JM Vince,WAT Beer,1,0,"",""
ball,1,14.5,Hampshire,JM Vince,MA Carberry,WAT Beer,1,0,"",""
ball,1,14.6,Hampshire,MA Carberry,JM Vince,WAT Beer,0,0,"",""
ball,1,15.1,Hampshire,JM Vince,MA Carberry,JC Archer,0,0,bowled,JM Vince
ball,1,15.2,Hampshire,Shahid Afridi,MA Carberry,JC Archer,0,0,"",""
ball,1,15.3,Hampshire,Shahid Afridi,MA Carberry,JC Archer,0,0,"",""
ball,1,15.4,Hampshire,Shahid Afridi,MA Carberry,JC Archer,1,0,"",""
ball,1,15.5,Hampshire,MA Carberry,Shahid Afridi,JC Archer,0,0,"",""
ball,1,15.6,Hampshire,MA Carberry,Shahid Afridi,JC Archer,0,0,"",""
ball,1,16.1,Hampshire,Shahid Afridi,MA Carberry,CJ Jordan,4,0,"",""
ball,1,16.2,Hampshire,Shahid Afridi,MA Carberry,CJ Jordan,0,0,caught,Shahid Afridi
ball,1,16.3,Hampshire,GJ Bailey,MA Carberry,CJ Jordan,0,0,"",""
ball,1,16.4,Hampshire,GJ Bailey,MA Carberry,CJ Jordan,0,0,"",""
ball,1,16.5,Hampshire,GJ Bailey,MA Carberry,CJ Jordan,1,0,"",""
ball,1,16.6,Hampshire,MA Carberry,GJ Bailey,CJ Jordan,1,0,"",""
ball,1,17.1,Hampshire,MA Carberry,GJ Bailey,JC Archer,4,0,"",""
ball,1,17.2,Hampshire,MA Carberry,GJ Bailey,JC Archer,1,0,"",""
ball,1,17.3,Hampshire,GJ Bailey,MA Carberry,JC Archer,1,0,"",""
ball,1,17.4,Hampshire,MA Carberry,GJ Bailey,JC Archer,1,0,"",""
ball,1,17.5,Hampshire,GJ Bailey,MA Carberry,JC Archer,4,0,"",""
ball,1,17.6,Hampshire,GJ Bailey,MA Carberry,JC Archer,0,0,"",""
ball,1,18.1,Hampshire,MA Carberry,GJ Bailey,CJ Jordan,0,0,"",""
ball,1,18.2,Hampshire,MA Carberry,GJ Bailey,CJ Jordan,4,0,"",""
ball,1,18.3,Hampshire,MA Carberry,GJ Bailey,CJ Jordan,4,0,"",""
ball,1,18.4,Hampshire,MA Carberry,GJ Bailey,CJ Jordan,0,1,"",""
ball,1,18.5,Hampshire,MA Carberry,GJ Bailey,CJ Jordan,0,0,"",""
ball,1,18.6,Hampshire,MA Carberry,GJ Bailey,CJ Jordan,2,0,"",""
ball,1,18.7,Hampshire,MA Carberry,GJ Bailey,CJ Jordan,1,0,"",""
ball,1,19.1,Hampshire,MA Carberry,GJ Bailey,GHS Garton,4,0,"",""
ball,1,19.2,Hampshire,MA Carberry,GJ Bailey,GHS Garton,0,0,"",""
ball,1,19.3,Hampshire,MA Carberry,GJ Bailey,GHS Garton,2,0,"",""
ball,1,19.4,Hampshire,MA Carberry,GJ Bailey,GHS Garton,1,0,"",""
ball,1,19.5,Hampshire,GJ Bailey,MA Carberry,GHS Garton,1,0,"",""
ball,1,19.6,Hampshire,MA Carberry,GJ Bailey,GHS Garton,1,0,"",""
ball,2,0.1,Sussex,CD Nash,LJ Wright,RJW Topley,0,0,"",""
ball,2,0.2,Sussex,CD Nash,LJ Wright,RJW Topley,0,0,"",""
ball,2,0.3,Sussex,CD Nash,LJ Wright,RJW Topley,0,0,"",""
ball,2,0.4,Sussex,CD Nash,LJ Wright,RJW Topley,4,0,"",""
ball,2,0.5,Sussex,CD Nash,LJ Wright,RJW Topley,6,0,"",""
ball,2,0.6,Sussex,CD Nash,LJ Wright,RJW Topley,1,0,"",""
ball,2,1.1,Sussex,CD Nash,LJ Wright,KJ Abbott,0,0,"",""
ball,2,1.2,Sussex,CD Nash,LJ Wright,KJ Abbott,1,0,"",""
ball,2,1.3,Sussex,LJ Wright,CD Nash,KJ Abbott,0,0,"",""
ball,2,1.4,Sussex,LJ Wright,CD Nash,KJ Abbott,0,0,"",""
ball,2,1.5,Sussex,LJ Wright,CD Nash,KJ Abbott,0,0,"",""
ball,2,1.6,Sussex,LJ Wright,CD Nash,KJ Abbott,4,0,"",""
ball,2,2.1,Sussex,CD Nash,LJ Wright,GK Berg,4,0,"",""
ball,2,2.2,Sussex,CD Nash,LJ Wright,GK Berg,1,0,"",""
ball,2,2.3,Sussex,LJ Wright,CD Nash,GK Berg,6,0,"",""
ball,2,2.4,Sussex,LJ Wright,CD Nash,GK Berg,1,0,"",""
ball,2,2.5,Sussex,CD Nash,LJ Wright,GK Berg,1,0,"",""
ball,2,2.6,Sussex,LJ Wright,CD Nash,GK Berg,0,0,"",""
ball,2,3.1,Sussex,CD Nash,LJ Wright,KJ Abbott,1,0,"",""
ball,2,3.2,Sussex,LJ Wright,CD Nash,KJ Abbott,1,0,"",""
ball,2,3.3,Sussex,CD Nash,LJ Wright,KJ Abbott,2,0,"",""
ball,2,3.4,Sussex,CD Nash,LJ Wright,KJ Abbott,0,0,caught,CD Nash
ball,2,3.5,Sussex,BC Brown,LJ Wright,KJ Abbott,0,0,"",""
ball,2,3.6,Sussex,BC Brown,LJ Wright,KJ Abbott,0,0,"",""
ball,2,4.1,Sussex,LJ Wright,BC Brown,RJW Topley,4,0,"",""
ball,2,4.2,Sussex,LJ Wright,BC Brown,RJW Topley,0,0,"",""
ball,2,4.3,Sussex,LJ Wright,BC Brown,RJW Topley,1,0,"",""
ball,2,4.4,Sussex,BC Brown,LJ Wright,RJW Topley,1,0,"",""
ball,2,4.5,Sussex,LJ Wright,BC Brown,RJW Topley,6,0,"",""
ball,2,4.6,Sussex,LJ Wright,BC Brown,RJW Topley,1,0,"",""
ball,2,5.1,Sussex,LJ Wright,BC Brown,GK Berg,1,0,"",""
ball,2,5.2,Sussex,BC Brown,LJ Wright,GK Berg,0,0,caught,BC Brown
ball,2,5.3,Sussex,LJ Wright,LRPL Taylor,GK Berg,1,0,"",""
ball,2,5.4,Sussex,LRPL Taylor,LJ Wright,GK Berg,2,0,"",""
ball,2,5.5,Sussex,LRPL Taylor,LJ Wright,GK Berg,1,0,"",""
ball,2,5.6,Sussex,LJ Wright,LRPL Taylor,GK Berg,4,0,"",""
ball,2,6.1,Sussex,LRPL Taylor,LJ Wright,Shahid Afridi,0,0,"",""
ball,2,6.2,Sussex,LRPL Taylor,LJ Wright,Shahid Afridi,0,1,"",""
ball,2,6.3,Sussex,LRPL Taylor,LJ Wright,Shahid Afridi,1,0,"",""
ball,2,6.4,Sussex,LJ Wright,LRPL Taylor,Shahid Afridi,2,0,"",""
ball,2,6.5,Sussex,LJ Wright,LRPL Taylor,Shahid Afridi,1,0,"",""
ball,2,6.6,Sussex,LRPL Taylor,LJ Wright,Shahid Afridi,0,0,"",""
ball,2,6.7,Sussex,LRPL Taylor,LJ Wright,Shahid Afridi,1,0,"",""
ball,2,7.1,Sussex,LRPL Taylor,LJ Wright,MS Crane,0,0,"",""
ball,2,7.2,Sussex,LRPL Taylor,LJ Wright,MS Crane,1,0,"",""
ball,2,7.3,Sussex,LJ Wright,LRPL Taylor,MS Crane,1,0,"",""
ball,2,7.4,Sussex,LRPL Taylor,LJ Wright,MS Crane,1,0,"",""
ball,2,7.5,Sussex,LJ Wright,LRPL Taylor,MS Crane,6,0,"",""
ball,2,7.6,Sussex,LJ Wright,LRPL Taylor,MS Crane,0,0,"",""
ball,2,8.1,Sussex,LRPL Taylor,LJ Wright,Shahid Afridi,4,0,"",""
ball,2,8.2,Sussex,LRPL Taylor,LJ Wright,Shahid Afridi,6,0,"",""
ball,2,8.3,Sussex,LRPL Taylor,LJ Wright,Shahid Afridi,2,0,"",""
ball,2,8.4,Sussex,LRPL Taylor,LJ Wright,Shahid Afridi,0,0,"",""
ball,2,8.5,Sussex,LRPL Taylor,LJ Wright,Shahid Afridi,1,0,"",""
ball,2,8.6,Sussex,LJ Wright,LRPL Taylor,Shahid Afridi,1,0,"",""
ball,2,9.1,Sussex,LJ Wright,LRPL Taylor,MS Crane,1,0,"",""
ball,2,9.2,Sussex,LRPL Taylor,LJ Wright,MS Crane,0,0,"",""
ball,2,9.3,Sussex,LRPL Taylor,LJ Wright,MS Crane,1,0,"",""
ball,2,9.4,Sussex,LJ Wright,LRPL Taylor,MS Crane,2,0,"",""
ball,2,9.5,Sussex,LJ Wright,LRPL Taylor,MS Crane,2,0,"",""
ball,2,9.6,Sussex,LJ Wright,LRPL Taylor,MS Crane,1,0,"",""
ball,2,10.1,Sussex,LJ Wright,LRPL Taylor,RJW Topley,1,0,"",""
ball,2,10.2,Sussex,LRPL Taylor,LJ Wright,RJW Topley,1,0,"",""
ball,2,10.3,Sussex,LJ Wright,LRPL Taylor,RJW Topley,0,0,"",""
ball,2,10.4,Sussex,LJ Wright,LRPL Taylor,RJW Topley,0,0,"",""
ball,2,10.5,Sussex,LJ Wright,LRPL Taylor,RJW Topley,0,0,"",""
ball,2,10.6,Sussex,LJ Wright,LRPL Taylor,RJW Topley,1,0,"",""
ball,2,11.1,Sussex,LJ Wright,LRPL Taylor,MS Crane,1,0,"",""
ball,2,11.2,Sussex,LRPL Taylor,LJ Wright,MS Crane,1,0,"",""
ball,2,11.3,Sussex,LJ Wright,LRPL Taylor,MS Crane,0,0,caught,LJ Wright
ball,2,11.4,Sussex,LRPL Taylor,LJ Evans,MS Crane,1,0,"",""
ball,2,11.5,Sussex,LJ Evans,LRPL Taylor,MS Crane,1,0,"",""
ball,2,11.6,Sussex,LRPL Taylor,LJ Evans,MS Crane,1,0,"",""
ball,2,12.1,Sussex,LRPL Taylor,LJ Evans,Shahid Afridi,1,0,"",""
ball,2,12.2,Sussex,LJ Evans,LRPL Taylor,Shahid Afridi,0,0,"",""
ball,2,12.3,Sussex,LJ Evans,LRPL Taylor,Shahid Afridi,0,0,"",""
ball,2,12.4,Sussex,LJ Evans,LRPL Taylor,Shahid Afridi,0,0,"",""
ball,2,12.5,Sussex,LJ Evans,LRPL Taylor,Shahid Afridi,1,0,"",""
ball,2,12.6,Sussex,LRPL Taylor,LJ Evans,Shahid Afridi,1,0,"",""
ball,2,13.1,Sussex,LRPL Taylor,LJ Evans,MS Crane,0,0,stumped,LRPL Taylor
ball,2,13.2,Sussex,D Wiese,LJ Evans,MS Crane,1,0,"",""
ball,2,13.3,Sussex,LJ Evans,D Wiese,MS Crane,0,0,"",""
ball,2,13.4,Sussex,LJ Evans,D Wiese,MS Crane,1,0,"",""
ball,2,13.5,Sussex,D Wiese,LJ Evans,MS Crane,0,0,"",""
ball,2,13.6,Sussex,D Wiese,LJ Evans,MS Crane,1,0,"",""
ball,2,14.1,Sussex,D Wiese,LJ Evans,Shahid Afridi,0,0,"",""
ball,2,14.2,Sussex,D Wiese,LJ Evans,Shahid Afridi,6,0,"",""
ball,2,14.3,Sussex,D Wiese,LJ Evans,Shahid Afridi,1,0,"",""
ball,2,14.4,Sussex,LJ Evans,D Wiese,Shahid Afridi,1,0,"",""
ball,2,14.5,Sussex,D Wiese,LJ Evans,Shahid Afridi,6,0,"",""
ball,2,14.6,Sussex,D Wiese,LJ Evans,Shahid Afridi,0,0,"",""
ball,2,15.1,Sussex,LJ Evans,D Wiese,GK Berg,6,0,"",""
ball,2,15.2,Sussex,LJ Evans,D Wiese,GK Berg,6,0,"",""
ball,2,15.3,Sussex,LJ Evans,D Wiese,GK Berg,1,0,"",""
ball,2,15.4,Sussex,D Wiese,LJ Evans,GK Berg,0,0,"",""
ball,2,15.5,Sussex,D Wiese,LJ Evans,GK Berg,0,1,"",""
ball,2,15.6,Sussex,LJ Evans,D Wiese,GK Berg,0,0,"",""
ball,2,16.1,Sussex,D Wiese,LJ Evans,RJW Topley,6,0,"",""
ball,2,16.2,Sussex,D Wiese,LJ Evans,RJW Topley,4,0,"",""
ball,2,16.3,Sussex,D Wiese,LJ Evans,RJW Topley,1,0,"",""
ball,2,16.4,Sussex,LJ Evans,D Wiese,RJW Topley,1,0,"",""
ball,2,16.5,Sussex,D Wiese,LJ Evans,RJW Topley,1,0,"",""
ball,2,16.6,Sussex,LJ Evans,D Wiese,RJW Topley,1,0,"",""
ball,2,17.1,Sussex,LJ Evans,D Wiese,KJ Abbott,0,0,"",""
ball,2,17.2,Sussex,LJ Evans,D Wiese,KJ Abbott,1,0,"",""
ball,2,17.3,Sussex,D Wiese,LJ Evans,KJ Abbott,1,0,"",""
ball,2,17.4,Sussex,LJ Evans,D Wiese,KJ Abbott,0,0,caught,LJ Evans
ball,2,17.5,Sussex,JC Archer,D Wiese,KJ Abbott,2,0,"",""
ball,2,17.6,Sussex,JC Archer,D Wiese,KJ Abbott,0,0,bowled,JC Archer
ball,2,18.1,Sussex,D Wiese,CJ Jordan,GK Berg,0,0,caught,D Wiese
ball,2,18.2,Sussex,CJ Jordan,WAT Beer,GK Berg,1,0,"",""
ball,2,18.3,Sussex,WAT Beer,CJ Jordan,GK Berg,6,0,"",""
ball,2,18.4,Sussex,WAT Beer,CJ Jordan,GK Berg,1,0,"",""
ball,2,18.5,Sussex,CJ Jordan,WAT Beer,GK Berg,0,0,"",""
ball,2,18.6,Sussex,CJ Jordan,WAT Beer,GK Berg,1,0,"",""
ball,2,19.1,Sussex,CJ Jordan,WAT Beer,KJ Abbott,2,0,"",""
ball,2,19.2,Sussex,CJ Jordan,WAT Beer,KJ Abbott,1,0,"",""
ball,2,19.3,Sussex,WAT Beer,CJ Jordan,KJ Abbott,2,0,"",""
ball,2,19.4,Sussex,WAT Beer,CJ Jordan,KJ Abbott,2,0,"",""
ball,2,19.5,Sussex,WAT Beer,CJ Jordan,KJ Abbott,1,0,"",""
ball,2,19.6,Sussex,CJ Jordan,WAT Beer,KJ Abbott,1,0,"",""
