version,1.3.0
info,team,Worcestershire
info,team,Leicestershire
info,gender,male
info,season,2017
info,date,2017/07/14
info,competition,NatWest T20 Blast
info,venue,"County Ground, New Road"
info,city,Worcester
info,toss_winner,Worcestershire
info,toss_decision,bat
info,player_of_match,CJ McKay
info,umpire,SC Gale
info,umpire,NGB Cook
info,winner,Leicestershire
info,winner_wickets,5
ball,1,0.1,Worcestershire,DKH Mitchell,JM Clarke,CJ McKay,0,0,"",""
ball,1,0.2,Worcestershire,DKH Mitchell,JM Clarke,CJ McKay,0,1,"",""
ball,1,0.3,Worcestershire,JM Clarke,DKH Mitchell,CJ McKay,0,0,"",""
ball,1,0.4,Worcestershire,JM Clarke,DKH Mitchell,CJ McKay,0,0,"",""
ball,1,0.5,Worcestershire,JM Clarke,DKH Mitchell,CJ McKay,0,0,caught,JM Clarke
ball,1,0.6,Worcestershire,BL D'Oliveira,DKH Mitchell,CJ McKay,0,0,"",""
ball,1,1.1,Worcestershire,DKH Mitchell,BL D'Oliveira,GT Griffiths,0,0,"",""
ball,1,1.2,Worcestershire,DKH Mitchell,BL D'Oliveira,GT Griffiths,2,0,"",""
ball,1,1.3,Worcestershire,DKH Mitchell,BL D'Oliveira,GT Griffiths,4,0,"",""
ball,1,1.4,Worcestershire,DKH Mitchell,BL D'Oliveira,GT Griffiths,0,0,"",""
ball,1,1.5,Worcestershire,DKH Mitchell,BL D'Oliveira,GT Griffiths,1,0,"",""
ball,1,1.6,Worcestershire,BL D'Oliveira,DKH Mitchell,GT Griffiths,1,0,"",""
ball,1,2.1,Worcestershire,BL D'Oliveira,DKH Mitchell,CJ McKay,1,0,"",""
ball,1,2.2,Worcestershire,DKH Mitchell,BL D'Oliveira,CJ McKay,0,0,"",""
ball,1,2.3,Worcestershire,DKH Mitchell,BL D'Oliveira,CJ McKay,1,0,"",""
ball,1,2.4,Worcestershire,BL D'Oliveira,DKH Mitchell,CJ McKay,0,0,caught,BL D'Oliveira
ball,1,2.5,Worcestershire,OB Cox,DKH Mitchell,CJ McKay,1,0,"",""
ball,1,2.6,Worcestershire,DKH Mitchell,OB Cox,CJ McKay,0,0,"",""
ball,1,3.1,Worcestershire,OB Cox,DKH Mitchell,MW Pillans,1,0,"",""
ball,1,3.2,Worcestershire,DKH Mitchell,OB Cox,MW Pillans,4,0,"",""
ball,1,3.3,Worcestershire,DKH Mitchell,OB Cox,MW Pillans,0,0,"",""
ball,1,3.4,Worcestershire,DKH Mitchell,OB Cox,MW Pillans,1,0,"",""
ball,1,3.5,Worcestershire,OB Cox,DKH Mitchell,MW Pillans,0,0,"",""
ball,1,3.6,Worcestershire,OB Cox,DKH Mitchell,MW Pillans,2,0,"",""
ball,1,4.1,Worcestershire,DKH Mitchell,OB Cox,GT Griffiths,1,0,"",""
ball,1,4.2,Worcestershire,OB Cox,DKH Mitchell,GT Griffiths,4,0,"",""
