rk,team,str,ofs,dfs,sos
1,Perth Scorchers,1.09,1.09,1.00,0.99
2,Sydney Sixers,1.07,1.07,1.00,0.99
3,Sydney Thunder,1.01,1.01,1.00,1.00
4,Brisbane Heat,1.01,1.01,1.00,1.00
5,Adelaide Strikers,0.99,0.99,1.00,1.00
6,Hobart Hurricanes,0.98,0.98,1.00,1.02
7,Melbourne Stars,0.95,0.95,1.00,1.01
8,Melbourne Renegades,0.92,0.92,1.00,1.02
