rk,team,str,ofs,dfs,sos
1,Chennai Super Kings,1.06,1.06,1.00,0.99
2,Kolkata Knight Riders,1.04,1.04,1.00,1.00
3,Delhi Capitals,1.03,1.03,1.00,0.99
4,Rajasthan Royals,1.00,1.00,1.00,1.00
5,Royal Challengers Bangalore,0.98,0.98,1.00,1.01
6,Mumbai Indians,0.97,0.97,1.00,1.01
7,Sunrisers Hyderabad,0.97,0.97,1.00,1.00
8,Punjab Kings,0.97,0.97,1.00,1.00
