2008,"May 19, 2008",Royal Challengers Bangalore 154-7 Vs Delhi Daredevils 158-5,"M Chinnaswamy Stadium, Bangalore, India",SP Goswami,Delhi Daredevils won by 5 wickets
2008,"May 18, 2008",Kolkata Knight Riders 149-5 Vs Chennai Super Kings 550,"Eden Gardens, Kolkata, India",M Ntini,Chennai Super Kings won by 3 runs
2008,"May 18, 2008",Mumbai Indians 178-7 Vs Deccan Chargers 153-7,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, India",DJ Bravo,Mumbai Indians won by 25 runs
2008,"May 17, 2008",Rajasthan Royals 197-1 Vs Royal Challengers Bangalore 132-9,"Sawai Mansingh Stadium, Jaipur, India",GC Smith,Rajasthan Royals won by 65 runs
2008,"May 17, 2008",Delhi Daredevils 118-4 Vs Kings XI Punjab 94-3,"Feroz Shah Kotla, Delhi, India",DPMD Jayawardene,Kings XI Punjab won by 6 runs
2008,"May 16, 2008",Kolkata Knight Riders 67-10 Vs Mumbai Indians 68-2,"Wankhede Stadium, Mumbai, India",SM Pollock,Mumbai Indians won by 8 wickets
2008,"May 15, 2008",Delhi Daredevils 194-4 Vs Deccan Chargers 182-9,"Feroz Shah Kotla, Delhi, India",A Mishra,Delhi Daredevils won by 12 runs
2008,"May 14, 2008",Chennai Super Kings 156-6 Vs Mumbai Indians 158-1,"Wankhede Stadium, Mumbai, India",ST Jayasuriya,Mumbai Indians won by 9 wickets
2008,"May 13, 2008",Kolkata Knight Riders 133-6 Vs Delhi Daredevils 110-10,"Eden Gardens, Kolkata, India",Shoaib Akhtar,Kolkata Knight Riders won by 23 runs
2008,"May 12, 2008",Royal Challengers Bangalore 143-8 Vs Kings XI Punjab 144-1,"Punjab Cricket Association Stadium, Mohali, India",SE Marsh,Kings XI Punjab won by 9 wickets
2008,"May 11, 2008",Delhi Daredevils 156-7 Vs Rajasthan Royals 159-7,"Sawai Mansingh Stadium, Jaipur, India",SR Watson,Rajasthan Royals won by 3 wickets
2008,"May 11, 2008",Kolkata Knight Riders 204-4 Vs Deccan Chargers 181-7,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, India",SC Ganguly,Kolkata Knight Riders won by 23 runs
2008,"May 10, 2008",Chennai Super Kings 181-4 Vs Kings XI Punjab 163-9,"MA Chidambaram Stadium, Chepauk, Chennai, India",L Balaji,Chennai Super Kings won by 18 runs
2008,"May 09, 2008",Deccan Chargers 140-8 Vs Rajasthan Royals 141-2,"Sawai Mansingh Stadium, Jaipur, India",YK Pathan,Rajasthan Royals won by 8 wickets
2008,"May 08, 2008",Kolkata Knight Riders 129-7 Vs Royal Challengers Bangalore 124-4,"Eden Gardens, Kolkata, India",SC Ganguly,Kolkata Knight Riders won by 5 runs
2008,"May 08, 2008",Delhi Daredevils 187-5 Vs Chennai Super Kings 188-6,"Feroz Shah Kotla, Delhi, India",MS Dhoni,Chennai Super Kings won by 4 wickets
2008,"May 07, 2008",Rajasthan Royals 103-10 Vs Mumbai Indians 104-3,"Dr DY Patil Sports Academy, Mumbai, India",A Nehra,Mumbai Indians won by 7 wickets
2008,"May 06, 2008",Chennai Super Kings 144-7 Vs Deccan Chargers 148-3,"MA Chidambaram Stadium, Chepauk, Chennai, India",AC Gilchrist,Deccan Chargers won by 7 wickets
2008,"May 05, 2008",Royal Challengers Bangalore 126-10 Vs Kings XI Punjab 127-4,"M Chinnaswamy Stadium, Bangalore, India",S Sreesanth,Kings XI Punjab won by 6 wickets
2008,"May 04, 2008",Chennai Super Kings 109-10 Vs Rajasthan Royals 110-2,"Sawai Mansingh Stadium, Jaipur, India",Sohail Tanvir,Rajasthan Royals won by 8 wickets
2008,"May 04, 2008",Mumbai Indians 162-8 Vs Delhi Daredevils 133-10,"Dr DY Patil Sports Academy, Mumbai, India",SM Pollock,Mumbai Indians won by 29 runs
2008,"May 03, 2008",Kings XI Punjab 178-6 Vs Kolkata Knight Riders 169-6,"Punjab Cricket Association Stadium, Mohali, India",IK Pathan,Kings XI Punjab won by 9 runs
2008,"May 03, 2008",Royal Challengers Bangalore 156-8 Vs Deccan Chargers 153-6,"M Chinnaswamy Stadium, Bangalore, India",P Kumar,Royal Challengers Bangalore won by 3 runs
2008,"May 02, 2008",Chennai Super Kings 169-6 Vs Delhi Daredevils 172-2,"MA Chidambaram Stadium, Chepauk, Chennai, India",V Sehwag,Delhi Daredevils won by 8 wickets
2008,"May 01, 2008",Rajasthan Royals 196-7 Vs Kolkata Knight Riders 151-10,"Sawai Mansingh Stadium, Jaipur, India",SA Asnodkar,Rajasthan Royals won by 45 runs
2008,"May 01, 2008",Deccan Chargers 164-8 Vs Kings XI Punjab 167-3,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, India",SE Marsh,Kings XI Punjab won by 7 wickets
2008,"Apr 30, 2008",Delhi Daredevils 191-5 Vs Royal Challengers Bangalore 181-5,"Feroz Shah Kotla, Delhi, India",GD McGrath,Delhi Daredevils won by 10 runs
2008,"Apr 29, 2008",Kolkata Knight Riders 137-8 Vs Mumbai Indians 138-3,"Eden Gardens, Kolkata, India",ST Jayasuriya,Mumbai Indians won by 7 wickets
2008,"Apr 28, 2008",Chennai Super Kings 178-5 Vs Royal Challengers Bangalore 165-10,"M Chinnaswamy Stadium, Bangalore, India",MS Dhoni,Chennai Super Kings won by 13 runs
2008,"Apr 27, 2008",Mumbai Indians 154-7 Vs Deccan Chargers 1550,"Dr DY Patil Sports Academy, Mumbai, India",AC Gilchrist,Deccan Chargers won by 10 wickets
2008,"Apr 27, 2008",Delhi Daredevils 158-8 Vs Kings XI Punjab 162-6,"Punjab Cricket Association Stadium, Mohali, India",SM Katich,Kings XI Punjab won by 4 wickets
2008,"Apr 26, 2008",Royal Challengers Bangalore 135-8 Vs Rajasthan Royals 138-3,"M Chinnaswamy Stadium, Bangalore, India",SR Watson,Rajasthan Royals won by 7 wickets
2008,"Apr 26, 2008",Kolkata Knight Riders 147-9 Vs Chennai Super Kings 152-1,"MA Chidambaram Stadium, Chepauk, Chennai, India",JDP Oram,Chennai Super Kings won by 9 wickets
2008,"Apr 25, 2008",Kings XI Punjab 182-10 Vs Mumbai Indians 116-9,"Punjab Cricket Association Stadium, Mohali, India",KC Sangakkara,Kings XI Punjab won by 66 runs
2008,"Apr 24, 2008",Deccan Chargers 214-5 Vs Rajasthan Royals 217-7,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, India",YK Pathan,Rajasthan Royals won by 3 wickets
2008,"Apr 23, 2008",Chennai Super Kings 208-5 Vs Mumbai Indians 202-7,"MA Chidambaram Stadium, Chepauk, Chennai, India",ML Hayden,Chennai Super Kings won by 6 runs
2008,"Apr 22, 2008",Deccan Chargers 142-8 Vs Delhi Daredevils 143-1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, India",V Sehwag,Delhi Daredevils won by 9 wickets
2008,"Apr 21, 2008",Kings XI Punjab 166-8 Vs Rajasthan Royals 168-4,"Sawai Mansingh Stadium, Jaipur, India",SR Watson,Rajasthan Royals won by 6 wickets
2008,"Apr 20, 2008",Deccan Chargers 110-10 Vs Kolkata Knight Riders 112-5,"Eden Gardens, Kolkata, India",DJ Hussey,Kolkata Knight Riders won by 5 wickets
2008,"Apr 20, 2008",Mumbai Indians 165-6 Vs Royal Challengers Bangalore 166-5,"Wankhede Stadium, Mumbai, India",MV Boucher,Royal Challengers Bangalore won by 5 wickets
2008,"Apr 19, 2008",Rajasthan Royals 129-8 Vs Delhi Daredevils 132-1,"Feroz Shah Kotla, Delhi, India",MF Maharoof,Delhi Daredevils won by 9 wickets
2008,"Apr 19, 2008",Chennai Super Kings 240-5 Vs Kings XI Punjab 207-4,"Punjab Cricket Association Stadium, Mohali, India",MEK Hussey,Chennai Super Kings won by 33 runs
2008,"Apr 18, 2008",Kolkata Knight Riders 222-3 Vs Royal Challengers Bangalore 82-10,"M Chinnaswamy Stadium, Bangalore, India",BB McCullum,Kolkata Knight Riders won by 140 runs
