2011,"May 16, 2011",Pune Warriors 136-9 Vs Deccan Chargers 138-4,"Dr DY Patil Sports Academy, Mumbai, India",A Mishra,Deccan Chargers won by 6 wickets
2011,"May 15, 2011",Rajasthan Royals 97-10 Vs Kochi Tuskers Kerala 98-2,"Maharani Usharaje Trust Cricket Ground, Indore, India",BJ Hodge,Kochi Tuskers Kerala won by 8 wickets
2011,"May 15, 2011",Kings XI Punjab 170-6 Vs Delhi Daredevils 141-8,"Himachal Pradesh Cricket Association Stadium, Dharmasala, India",PP Chawla,Kings XI Punjab won by 29 runs
2011,"May 14, 2011",Kolkata Knight Riders 89-4 Vs Royal Challengers Bangalore 105-6,"M Chinnaswamy Stadium, Bangalore, India",CH Gayle,Royal Challengers Bangalore won by 4 wickets
2011,"May 14, 2011",Deccan Chargers 135-6 Vs Mumbai Indians 125-8,"Wankhede Stadium, Mumbai, India",A Mishra,Deccan Chargers won by 10 runs
2011,"May 13, 2011",Kochi Tuskers Kerala 178-7 Vs Kings XI Punjab 181-4,"Maharani Usharaje Trust Cricket Ground, Indore, India",KD Karthik,Kings XI Punjab won by 6 wickets
2011,"May 12, 2011",Chennai Super Kings 176-4 Vs Delhi Daredevils 158-6,"MA Chidambaram Stadium, Chepauk, Chennai, India",MS Dhoni,Chennai Super Kings won by 18 runs
2011,"May 11, 2011",Rajasthan Royals 146-6 Vs Royal Challengers Bangalore 151-1,"Sawai Mansingh Stadium, Jaipur, India",S Aravind,Royal Challengers Bangalore won by 9 wickets
2011,"May 10, 2011",Deccan Chargers 136-8 Vs Pune Warriors 137-4,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, India",MR Marsh,Pune Warriors won by 6 wickets
2011,"May 10, 2011",Kings XI Punjab 163-8 Vs Mumbai Indians 87-10,"Punjab Cricket Association Stadium, Mohali, India",BA Bhatt,Kings XI Punjab won by 76 runs
2011,"May 09, 2011",Chennai Super Kings 196-3 Vs Rajasthan Royals 133-10,"Sawai Mansingh Stadium, Jaipur, India",M Vijay,Chennai Super Kings won by 63 runs
2011,"May 08, 2011",Kings XI Punjab 119-8 Vs Pune Warriors 120-5,"Punjab Cricket Association Stadium, Mohali, India",R Sharma,Pune Warriors won by 5 wickets
2011,"May 08, 2011",Kochi Tuskers Kerala 125-9 Vs Royal Challengers Bangalore 128-1,"M Chinnaswamy Stadium, Bangalore, India",CH Gayle,Royal Challengers Bangalore won by 9 wickets
2011,"May 07, 2011",Chennai Super Kings 114-4 Vs Kolkata Knight Riders 61-2,"Eden Gardens, Kolkata, India",Iqbal Abdulla,Kolkata Knight Riders won by 10 runs
2011,"May 07, 2011",Mumbai Indians 178-4 Vs Delhi Daredevils 146-10,"Wankhede Stadium, Mumbai, India",AT Rayudu,Mumbai Indians won by 32 runs
2011,"May 06, 2011",Royal Challengers Bangalore 205-6 Vs Kings XI Punjab 120-9,"M Chinnaswamy Stadium, Bangalore, India",CH Gayle,Royal Challengers Bangalore won by 85 runs
2011,"May 05, 2011",Deccan Chargers 175-5 Vs Delhi Daredevils 179-6,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, India",V Sehwag,Delhi Daredevils won by 4 wickets
2011,"May 05, 2011",Kochi Tuskers Kerala 156-5 Vs Kolkata Knight Riders 139-7,"Nehru Stadium, Kochi, India",BJ Hodge,Kochi Tuskers Kerala won by 17 runs
2011,"May 04, 2011",Rajasthan Royals 147-6 Vs Chennai Super Kings 149-2,"MA Chidambaram Stadium, Chepauk, Chennai, India",MEK Hussey,Chennai Super Kings won by 8 wickets
2011,"May 04, 2011",Mumbai Indians 160-7 Vs Pune Warriors 139-7,"Dr DY Patil Sports Academy, Mumbai, India",R Sharma,Mumbai Indians won by 21 runs
2011,"May 03, 2011",Kolkata Knight Riders 169-4 Vs Deccan Chargers 149-6,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, India",YK Pathan,Kolkata Knight Riders won by 20 runs
2011,"May 02, 2011",Delhi Daredevils 140-6 Vs Kochi Tuskers Kerala 141-3,"Feroz Shah Kotla, Delhi, India",P Parameswaran,Kochi Tuskers Kerala won by 7 wickets
2011,"May 02, 2011",Mumbai Indians 159-5 Vs Kings XI Punjab 136-8,"Wankhede Stadium, Mumbai, India",KA Pollard,Mumbai Indians won by 23 runs
2011,"May 01, 2011",Chennai Super Kings 165-5 Vs Deccan Chargers 146-8,"MA Chidambaram Stadium, Chepauk, Chennai, India",JA Morkel,Chennai Super Kings won by 19 runs
2011,"May 01, 2011",Pune Warriors 143-7 Vs Rajasthan Royals 144-4,"Sawai Mansingh Stadium, Jaipur, India",LRPL Taylor,Rajasthan Royals won by 6 wickets
2011,"Apr 30, 2011",Delhi Daredevils 157-7 Vs Kochi Tuskers Kerala 119-10,"Nehru Stadium, Kochi, India",V Sehwag,Delhi Daredevils won by 38 runs
2011,"Apr 30, 2011",Kings XI Punjab 119-6 Vs Kolkata Knight Riders 120-2,"Eden Gardens, Kolkata, India",Iqbal Abdulla,Kolkata Knight Riders won by 8 wickets
2011,"Apr 29, 2011",Royal Challengers Bangalore 181-5 Vs Pune Warriors 155-5,"M Chinnaswamy Stadium, Bangalore, India",V Kohli,Royal Challengers Bangalore won by 26 runs
2011,"Apr 29, 2011",Mumbai Indians 94-8 Vs Rajasthan Royals 95-3,"Sawai Mansingh Stadium, Jaipur, India",J Botha,Rajasthan Royals won by 7 wickets
2011,"Apr 28, 2011",Kolkata Knight Riders 148-7 Vs Delhi Daredevils 131-9,"Feroz Shah Kotla, Delhi, India",MK Tiwary,Kolkata Knight Riders won by 17 runs
2011,"Apr 27, 2011",Deccan Chargers 129-7 Vs Kochi Tuskers Kerala 74-10,"Nehru Stadium, Kochi, India",I Sharma,Deccan Chargers won by 55 runs
2011,"Apr 27, 2011",Pune Warriors 141-6 Vs Chennai Super Kings 145-2,"Dr DY Patil Sports Academy, Mumbai, India",DE Bollinger,Chennai Super Kings won by 8 wickets
2011,"Apr 26, 2011",Delhi Daredevils 160-6 Vs Royal Challengers Bangalore 161-7,"Feroz Shah Kotla, Delhi, India",V Kohli,Royal Challengers Bangalore won by 3 wickets
2011,"Apr 25, 2011",Chennai Super Kings 142-6 Vs Pune Warriors 117-9,"MA Chidambaram Stadium, Chepauk, Chennai, India",MEK Hussey,Chennai Super Kings won by 25 runs
2011,"Apr 24, 2011",Mumbai Indians 172-4 Vs Deccan Chargers 135-8,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, India",SL Malinga,Mumbai Indians won by 37 runs
2011,"Apr 24, 2011",Kochi Tuskers Kerala 109-10 Vs Rajasthan Royals 111-2,"Sawai Mansingh Stadium, Jaipur, India",SK Warne,Rajasthan Royals won by 8 wickets
2011,"Apr 23, 2011",Delhi Daredevils 231-4 Vs Kings XI Punjab 202-6,"Feroz Shah Kotla, Delhi, India",DA Warner,Delhi Daredevils won by 29 runs
2011,"Apr 22, 2011",Kolkata Knight Riders 171-5 Vs Royal Challengers Bangalore 175-1,"Eden Gardens, Kolkata, India",CH Gayle,Royal Challengers Bangalore won by 9 wickets
2011,"Apr 22, 2011",Mumbai Indians 164-4 Vs Chennai Super Kings 156-9,"Wankhede Stadium, Mumbai, India",Harbhajan Singh,Mumbai Indians won by 8 runs
2011,"Apr 21, 2011",Kings XI Punjab 195-7 Vs Rajasthan Royals 147-7,"Punjab Cricket Association Stadium, Mohali, India",SE Marsh,Kings XI Punjab won by 48 runs
2011,"Apr 20, 2011",Kochi Tuskers Kerala 132-7 Vs Kolkata Knight Riders 126-9,"Eden Gardens, Kolkata, India",DPMD Jayawardene,Kochi Tuskers Kerala won by 6 runs
2011,"Apr 20, 2011",Pune Warriors 118-10 Vs Mumbai Indians 124-3,"Wankhede Stadium, Mumbai, India",MM Patel,Mumbai Indians won by 7 wickets
2011,"Apr 19, 2011",Deccan Chargers 168-4 Vs Delhi Daredevils 152-7,"Feroz Shah Kotla, Delhi, India",S Sohal,Deccan Chargers won by 16 runs
2011,"Apr 19, 2011",Royal Challengers Bangalore Vs Rajasthan Royals,"M Chinnaswamy Stadium, Bangalore, India",-,Match abandoned without a ball being bowled
2011,"Apr 18, 2011",Chennai Super Kings 131-4 Vs Kochi Tuskers Kerala 135-3,"Nehru Stadium, Kochi, India",BB McCullum,Kochi Tuskers Kerala won by 7 wickets
2011,"Apr 17, 2011",Pune Warriors 187-5 Vs Delhi Daredevils 190-7,"Dr DY Patil Sports Academy, Mumbai, India",Yuvraj Singh,Delhi Daredevils won by 3 wickets
2011,"Apr 17, 2011",Rajasthan Royals 81-10 Vs Kolkata Knight Riders 85-2,"Eden Gardens, Kolkata, India",L Balaji,Kolkata Knight Riders won by 8 wickets
2011,"Apr 16, 2011",Deccan Chargers 165-8 Vs Kings XI Punjab 166-2,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, India",PC Valthaty,Kings XI Punjab won by 8 wickets
2011,"Apr 16, 2011",Chennai Super Kings 183-5 Vs Royal Challengers Bangalore 162-7,"MA Chidambaram Stadium, Chepauk, Chennai, India",MEK Hussey,Chennai Super Kings won by 21 runs
2011,"Apr 15, 2011",Mumbai Indians 182-2 Vs Kochi Tuskers Kerala 184-2,"Wankhede Stadium, Mumbai, India",BB McCullum,Kochi Tuskers Kerala won by 8 wickets
2011,"Apr 15, 2011",Rajasthan Royals 159-4 Vs Kolkata Knight Riders 160-1,"Sawai Mansingh Stadium, Jaipur, India",G Gambhir,Kolkata Knight Riders won by 9 wickets
2011,"Apr 14, 2011",Deccan Chargers 175-5 Vs Royal Challengers Bangalore 142-9,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, India",DW Steyn,Deccan Chargers won by 33 runs
2011,"Apr 13, 2011",Chennai Super Kings 188-4 Vs Kings XI Punjab 193-4,"Punjab Cricket Association Stadium, Mohali, India",PC Valthaty,Kings XI Punjab won by 6 wickets
2011,"Apr 13, 2011",Kochi Tuskers Kerala 148-8 Vs Pune Warriors 151-6,"Dr DY Patil Sports Academy, Mumbai, India",MD Mishra,Pune Warriors won by 4 wickets
2011,"Apr 12, 2011",Royal Challengers Bangalore 140-4 Vs Mumbai Indians 143-1,"M Chinnaswamy Stadium, Bangalore, India",SR Tendulkar,Mumbai Indians won by 9 wickets
2011,"Apr 12, 2011",Delhi Daredevils 151-6 Vs Rajasthan Royals 152-4,"Sawai Mansingh Stadium, Jaipur, India",SK Warne,Rajasthan Royals won by 6 wickets
2011,"Apr 11, 2011",Kolkata Knight Riders 163-4 Vs Deccan Chargers 154-8,"Eden Gardens, Kolkata, India",JH Kallis,Kolkata Knight Riders won by 9 runs
2011,"Apr 10, 2011",Delhi Daredevils 95-10 Vs Mumbai Indians 99-2,"Feroz Shah Kotla, Delhi, India",SL Malinga,Mumbai Indians won by 8 wickets
2011,"Apr 10, 2011",Kings XI Punjab 112-8 Vs Pune Warriors 113-3,"Dr DY Patil Sports Academy, Mumbai, India",SB Wagh,Pune Warriors won by 7 wickets
2011,"Apr 09, 2011",Deccan Chargers 137-8 Vs Rajasthan Royals 141-2,"Rajiv Gandhi International Stadium, Uppal, Hyderabad, India",SK Trivedi,Rajasthan Royals won by 8 wickets
2011,"Apr 09, 2011",Kochi Tuskers Kerala 161-5 Vs Royal Challengers Bangalore 162-4,"Nehru Stadium, Kochi, India",AB De Villiers,Royal Challengers Bangalore won by 6 wickets
2011,"Apr 08, 2011",Chennai Super Kings 153-4 Vs Kolkata Knight Riders 151-7,"MA Chidambaram Stadium, Chepauk, Chennai, India",A Srikkanth,Chennai Super Kings won by 2 runs
