2020,06.02.2021 03:40,Sydney Sixers,Perth Scorchers,188,6,20,161,9,20,9.40,8.05,Sydney Sixers,27 runs
2020,04.02.2021 03:40,Perth Scorchers,Brisbane Heat,189,1,18.1,150,9,18,10.40,8.33,Perth Scorchers,49 runs (D/L method)
2020,31.01.2021 03:15,Brisbane Heat,Sydney Thunder,162,3,19.1,158,8,20,8.45,7.90,Brisbane Heat,7 wickets
2020,30.01.2021 03:15,Sydney Sixers,Perth Scorchers,168,1,17,167,6,20,9.88,8.35,Sydney Sixers,9 wickets
2020,29.01.2021 03:15,Brisbane Heat,Adelaide Strikers,131,4,18.5,130,7,20,6.96,6.50,Brisbane Heat,6 wickets
2020,26.01.2021 03:30,Melbourne Stars,Sydney Sixers,177,6,20,180,5,19.5,8.85,9.08,Sydney Sixers,5 wickets
2020,25.01.2021 23:50,Melbourne Renegades,Hobart Hurricanes,150,5,20,139,9,20,7.50,6.95,Melbourne Renegades,11 runs
2020,25.01.2021 20:30,Brisbane Heat,Perth Scorchers,181,7,20,175,6,20,9.05,8.75,Brisbane Heat,6 runs
2020,25.01.2021 03:15,Adelaide Strikers,Sydney Thunder,115,4,14,116,1,12.1,8.21,9.53,Sydney Thunder,9 wickets
2020,24.01.2021 03:15,Sydney Sixers,Hobart Hurricanes,181,8,20,188,8,20,9.05,9.40,Hobart Hurricanes,7 runs
2020,24.01.2021 00:05,Sydney Thunder,Adelaide Strikers,153,7,20,159,6,20,7.65,7.95,Adelaide Strikers,6 runs
2020,23.01.2021 03:15,Melbourne Stars,Perth Scorchers,171,6,20,182,4,20,8.55,9.10,Perth Scorchers,11 runs
2020,23.01.2021 00:05,Melbourne Renegades,Brisbane Heat,147,10,18.4,173,5,20,7.88,8.65,Brisbane Heat,26 runs
2020,22.01.2021 03:15,Sydney Sixers,Sydney Thunder,186,5,20,232,5,20,9.30,11.60,Sydney Thunder,46 runs
2020,22.01.2021 00:05,Hobart Hurricanes,Perth Scorchers,157,8,20,179,8,20,7.85,8.95,Perth Scorchers,22 runs
2020,21.01.2021 03:15,Adelaide Strikers,Brisbane Heat,197,5,20,115,10,17.3,9.85,6.57,Adelaide Strikers,82 runs
2020,20.01.2021 03:15,Melbourne Renegades,Melbourne Stars,160,5,19.4,158,6,20,8.14,7.90,Melbourne Renegades,5 wickets
2020,19.01.2021 03:15,Perth Scorchers,Brisbane Heat,174,5,20,115,10,16.4,8.70,6.90,Perth Scorchers,59 runs
2020,18.01.2021 03:15,Sydney Thunder,Hobart Hurricanes,177,5,20,181,4,18,8.85,10.06,Hobart Hurricanes,6 wickets
2020,17.01.2021 03:15,Melbourne Stars,Melbourne Renegades,153,4,19.1,150,10,19.5,7.98,7.56,Melbourne Stars,6 wickets
2020,16.01.2021 02:40,Sydney Sixers,Perth Scorchers,164,3,18.5,163,7,20,8.71,8.15,Sydney Sixers,7 wickets
