2020,12.02.2021 22:00,Wellington Firebirds,Canterbury Kings,178,5,19.4,175,8,20,9.05,8.75,Wellington Firebirds,5 wickets
2020,10.02.2021 18:00,Central Stags,Canterbury Kings,180,7,20,181,6,19.5,9.00,9.13,Canterbury Kings,4 wickets
2020,06.02.2021 17:20,Auckland Aces,Wellington Firebirds,191,9,20,230,2,20,9.55,11.50,Wellington Firebirds,39 runs
2020,05.02.2021 21:10,Otago Volts,Northern Districts Knights,155,10,18.5,191,6,20,8.23,9.55,Northern Districts Knights,36 runs (D/L method)
2020,05.02.2021 01:10,Central Stags,Canterbury Kings,183,6,20,153,7,20,9.15,7.65,Central Stags,30 runs
2020,31.01.2021 17:40,Auckland Aces,Otago Volts,183,7,20,80,10,12.3,9.15,6.40,Auckland Aces,103 runs
2020,30.01.2021 20:40,Wellington Firebirds,Central Stags,170,2,16.2,164,7,20,10.41,8.20,Wellington Firebirds,8 wickets
2020,30.01.2021 01:10,Canterbury Kings,Otago Volts,163,4,20,162,5,20,8.15,8.10,Canterbury Kings,6 wickets
2020,28.01.2021 21:20,Northern Districts Knights,Auckland Aces,166,7,20,162,4,20,8.30,8.10,Northern Districts Knights,3 wickets
2020,24.01.2021 21:10,Wellington Firebirds,Canterbury Kings,154,3,19.4,153,7,20,7.83,7.65,Wellington Firebirds,7 wickets
2020,23.01.2021 20:40,Wellington Firebirds,Otago Volts,140,6,18,137,9,20,7.78,6.85,Wellington Firebirds,4 wickets
2020,22.01.2021 21:10,Auckland Aces,Central Stags,199,6,20,182,7,20,9.95,9.10,Auckland Aces,17 runs
2020,21.01.2021 01:10,Northern Districts Knights,Canterbury Kings,93,2,10.2,118,10,19.1,9.00,6.16,Northern Districts Knights,8 wickets (D/L method)
2020,17.01.2021 22:00,Central Stags,Otago Volts,158,5,15.4,145,9,17,10.09,8.53,Central Stags,5 wickets (D/L method)
2020,16.01.2021 21:10,Auckland Aces,Northern Districts Knights,140,6,14,109,5,9.5,10.00,11.08,Northern Districts Knights,5 wickets (D/L method)
2020,15.01.2021 17:10,Canterbury Kings,Wellington Firebirds,155,6,19.4,154,7,20,7.88,7.70,Canterbury Kings,4 wickets
2020,14.01.2021 21:20,Canterbury Kings,Northern Districts Knights,152,4,18.5,150,7,20,8.07,7.50,Canterbury Kings,6 wickets
2020,13.01.2021 21:10,Otago Volts,Wellington Firebirds,167,5,20,168,5,16.3,8.35,10.18,Wellington Firebirds,5 wickets
2020,11.01.2021 01:10,Canterbury Kings,Auckland Aces,154,6,20,148,5,20,7.70,7.40,Canterbury Kings,6 runs
2020,10.01.2021 01:10,Canterbury Kings,Central Stags,168,6,20,186,5,20,8.40,9.30,Central Stags,18 runs
2020,08.01.2021 21:10,Wellington Firebirds,Northern Districts Knights,185,7,20,105,10,15.4,9.25,6.70,Wellington Firebirds,80 runs
2020,07.01.2021 21:10,Otago Volts,Central Stags,170,8,20,223,5,20,8.50,11.15,Central Stags,53 runs
2020,04.01.2021 01:10,Northern Districts Knights,Central Stags,122,4,17.4,117,9,20,6.91,5.85,Northern Districts Knights,6 wickets
2020,02.01.2021 21:00,Auckland Aces,Canterbury Kings,52,4,5,55,0,4.3,10.40,12.22,Canterbury Kings,10 wickets
2020,02.01.2021 01:10,Northern Districts Knights,Otago Volts,153,7,20,156,8,20,7.65,7.80,Otago Volts,2 wickets
2020,01.01.2021 01:10,Northern Districts Knights,Wellington Firebirds,148,6,20,152,1,16,7.40,9.50,Wellington Firebirds,9 wickets
2020,30.12.2020 19:40,Central Stags,Auckland Aces,226,8,20,156,10,18.4,11.30,8.36,Central Stags,70 runs
2020,29.12.2020 19:40,Central Stags,Northern Districts Knights,223,6,20,178,9,19.5,11.15,8.97,Central Stags,45 runs
2020,28.12.2020 22:00,Otago Volts,Canterbury Kings,124,10,18.4,185,4,20,6.64,9.25,Canterbury Kings,61 runs
2020,27.12.2020 22:00,Otago Volts,Auckland Aces,219,7,20,174,10,19.5,10.95,8.77,Otago Volts,45 runs
2020,27.12.2020 01:10,Central Stags,Wellington Firebirds,136,9,20,175,7,20,6.80,8.75,Wellington Firebirds,39 runs
2020,23.12.2020 19:40,Wellington Firebirds,Auckland Aces,178,6,19.1,176,3,20,9.29,8.80,Wellington Firebirds,4 wickets
